GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2022100905,2022-10-09,2,10,23,DET,NE,4,16,60,,0,,0,"(10:23) (PUNT FORMATION) PENALTY ON DET-47-S.DALY, FALSE START, 5 YARDS, ENFORCED AT NE 40 - NO PLAY.",0,,,2022,0,"UNDER CENTER",PUNT,0,0,0,0,,0,0,0,,0,0,0,1,0,0,,40,OPP,1,DET,1,"FALSE START",5
2022100905,2022-10-09,2,11,7,DET,NE,3,7,69,,0,,0,"(11:07) (SHOTGUN) 16-J.GOFF SACKED AT NE 40 FOR -9 YARDS (9-M.JUDON).",0,,,2022,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,31,OPP,0,,0,,0
2022100905,2022-10-09,2,11,49,DET,NE,2,10,66,,0,,0,"(11:49) (SHOTGUN) 46-C.REYNOLDS UP THE MIDDLE TO NE 31 FOR 3 YARDS (8-J.BENTLEY; 23-K.DUGGER).",0,,,2022,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,34,OPP,0,,0,,0
2022100905,2022-10-09,2,11,55,DET,NE,1,10,66,,0,,0,"(11:55) 16-J.GOFF PASS INCOMPLETE DEEP LEFT TO 88-T.HOCKENSON.",0,,,2022,0,"UNDER CENTER",PASS,0,1,1,0,"DEEP LEFT",0,0,0,,0,0,0,0,0,0,,34,OPP,0,,0,,0
2022100905,2022-10-09,2,12,31,DET,NE,3,1,65,,1,,0,"(12:31) 30-JA.WILLIAMS RIGHT GUARD TO NE 34 FOR 1 YARD (96-S.ROBERTS; 23-K.DUGGER).",0,,,2022,1,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",35,OPP,0,,0,,0
2022100905,2022-10-09,2,13,9,DET,NE,2,5,61,,0,,0,"(13:09) 30-JA.WILLIAMS RIGHT TACKLE TO NE 35 FOR 4 YARDS (91-D.WISE; 8-J.BENTLEY).",0,,,2022,4,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",39,OPP,0,,0,,0
2022100905,2022-10-09,2,13,42,DET,NE,1,10,56,,0,,0,"(13:42) 30-JA.WILLIAMS RIGHT TACKLE TO NE 39 FOR 5 YARDS (48-J.TAVAI).",0,,,2022,5,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",44,OPP,0,,0,,0
2022100905,2022-10-09,2,14,19,NE,DET,4,3,86,,0,,0,"(14:19) 6-N.FOLK 32 YARD FIELD GOAL IS GOOD, CENTER-49-J.CARDONA, HOLDER-7-J.BAILEY.",0,,,2022,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,14,OPP,0,,0,,0
2022100905,2022-10-09,2,15,0,NE,DET,3,1,88,,0,,0,"(15:00) (SHOTGUN) 38-R.STEVENSON UP THE MIDDLE TO DET 14 FOR -2 YARDS (54-A.MCNEILL, 31-K.JOSEPH).",0,,,2022,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,12,OPP,0,,0,,0
2022100905,2022-10-09,1,0,0,,,0,0,100,,1,,0,"END QUARTER 1",0,,,2022,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2022100905,2022-10-09,1,0,10,NE,DET,2,1,88,,0,,0,"(:10) 37-D.HARRIS LEFT GUARD TO DET 12 FOR NO GAIN (94-B.JONES).",0,,,2022,0,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",12,OPP,0,,0,,0
2022100905,2022-10-09,1,0,48,NE,DET,1,10,79,,0,,0,"(:48) (SHOTGUN) 37-D.HARRIS LEFT GUARD TO DET 12 FOR 9 YARDS (5-D.ELLIOTT).",0,,,2022,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",21,OPP,0,,0,,0
2022100905,2022-10-09,1,1,27,NE,DET,3,4,75,,1,,0,"(1:27) (SHOTGUN) 38-R.STEVENSON LEFT END PUSHED OB AT DET 21 FOR 4 YARDS (34-A.ANZALONE).",0,,,2022,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT END",25,OPP,0,,0,,0
2022100905,2022-10-09,1,2,2,NE,DET,2,14,65,,0,,0,"(2:02) (SHOTGUN) 4-B.ZAPPE PASS SHORT LEFT TO 16-J.MEYERS TO DET 25 FOR 10 YARDS (41-A.PARKER).",0,,,2022,10,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0
2022100905,2022-10-09,1,2,23,NE,DET,2,8,71,,0,,0,"(2:23) (SHOTGUN) PENALTY ON NE-84-K.BOURNE, FALSE START, 6 YARDS, ENFORCED AT DET 29 - NO PLAY.",0,,,2022,0,SHOTGUN,"NO PLAY",0,0,0,0,,0,0,0,,0,0,0,1,0,0,,29,OPP,1,NE,1,"FALSE START",6
2022100905,2022-10-09,1,3,4,NE,DET,1,10,69,,0,,0,"(3:04) 38-R.STEVENSON UP THE MIDDLE TO DET 29 FOR 2 YARDS (96-I.BUGGS; 5-D.ELLIOTT).",0,,,2022,2,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,31,OPP,0,,0,,0
2022100905,2022-10-09,1,5,38,DET,NE,1,10,82,,0,,0,"(5:38) 16-J.GOFF PASS SHORT LEFT INTENDED FOR 88-T.HOCKENSON INTERCEPTED BY 13-JA.JONES AT NE 3. 13-JA.JONES RAN OB AT NE 3 FOR NO GAIN.",0,,,2022,0,"UNDER CENTER",PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,1,0,0,0,0,,18,OPP,0,,0,,0
2022100905,2022-10-09,1,6,19,DET,NE,2,7,71,,1,,0,"(6:19) (SHOTGUN) 42-J.JACKSON LEFT GUARD TO NE 18 FOR 11 YARDS (32-D.MCCOURTY, 58-A.JENNINGS).",0,,,2022,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",29,OPP,0,,0,,0
2022100905,2022-10-09,1,6,58,DET,NE,1,10,68,,0,,0,"(6:58) (NO HUDDLE, SHOTGUN) 16-J.GOFF SCRAMBLES RIGHT END RAN OB AT NE 29 FOR 3 YARDS (31-JO.JONES).",0,,,2022,3,"NO HUDDLE SHOTGUN",SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,32,OPP,0,,0,,0
2022100905,2022-10-09,1,8,50,NE,DET,4,8,81,,0,,0,"(8:50) 6-N.FOLK 37 YARD FIELD GOAL IS GOOD, CENTER-49-J.CARDONA, HOLDER-7-J.BAILEY. NE 6-FOLK 59TH CONSECUTIVE FG UNDER 50 YDS, EXTENDS NFL RECORD.",0,,,2022,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,19,OPP,0,,0,,0
2022100905,2022-10-09,1,8,57,NE,DET,3,8,81,,0,,0,"(8:57) (SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE SHORT LEFT TO 85-H.HENRY (34-A.ANZALONE).",0,,,2022,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,19,OPP,0,,0,,0
2022100905,2022-10-09,1,9,35,NE,DET,2,9,80,,0,,0,"(9:35) (NO HUDDLE, SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 37-D.HARRIS TO DET 19 FOR 1 YARD (25-W.HARRIS).",0,,,2022,1,"NO HUDDLE SHOTGUN",PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,20,OPP,0,,0,,0
2022100905,2022-10-09,1,9,54,NE,DET,1,10,79,,0,,0,"(9:54) 37-D.HARRIS LEFT TACKLE TO DET 20 FOR 1 YARD (54-A.MCNEILL).",0,,,2022,1,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT TACKLE",21,OPP,0,,0,,0
2022100905,2022-10-09,1,10,29,NE,DET,2,9,56,,1,,0,"(10:29) (SHOTGUN) 4-B.ZAPPE PASS SHORT LEFT TO 85-H.HENRY TO DET 21 FOR 23 YARDS (31-K.JOSEPH; 44-M.RODRIGUEZ). DET-29-S.SMITH WAS INJURED DURING THE PLAY. HE IS OUT.",0,,,2022,23,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,44,OPP,0,,0,,0
2022100905,2022-10-09,1,11,9,NE,DET,1,10,55,,0,,0,"(11:09) 61-M.CANNON REPORTED IN AS ELIGIBLE.  37-D.HARRIS UP THE MIDDLE TO DET 44 FOR 1 YARD (29-S.SMITH; 34-A.ANZALONE).",0,,,2022,1,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,45,OPP,0,,0,,0
2022100905,2022-10-09,1,0,0,,,0,0,100,,1,,0,GAME,0,,,2022,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2022100904,2022-10-09,4,0,0,,,0,0,100,,1,,0,"END GAME",0,,,2022,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2022100904,2022-10-09,4,0,19,MIN,CHI,2,11,54,,0,,0,"(:19) 8-K.COUSINS KNEELS TO CHI 47 FOR -1 YARDS.",0,,,2022,0,"UNDER CENTER","QB KNEEL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,46,OPP,0,,0,,0
2022100904,2022-10-09,4,1,1,MIN,CHI,1,10,55,,0,,0,"(1:01) 8-K.COUSINS KNEELS TO CHI 46 FOR -1 YARDS.",0,,,2022,0,"UNDER CENTER","QB KNEEL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,45,OPP,0,,0,,0
2022100904,2022-10-09,4,2,26,MIN,CHI,0,0,98,,1,,0,"(PASS FORMATION) TWO-POINT CONVERSION ATTEMPT. 8-K.COUSINS PASS TO 18-J.JEFFERSON IS COMPLETE. ATTEMPT SUCCEEDS.",0,,,2022,0,"UNDER CENTER","TWO-POINT CONVERSION",0,0,0,0,,0,0,0,,0,0,0,0,1,1,,2,OPP,0,,0,,0
2022100904,2022-10-09,4,2,29,,,0,0,100,,1,,0,"TIMEOUT #2 BY CHI AT 02:29.",0,,,2022,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2022100904,2022-10-09,4,2,29,MIN,CHI,3,1,99,,1,,0,"(2:29) 8-K.COUSINS UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,,,2022,1,"UNDER CENTER",RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,CENTER,1,OPP,0,,0,,0
2022100904,2022-10-09,4,2,34,MIN,CHI,2,2,98,,0,,0,"(2:34) 4-D.COOK LEFT END TO CHI 1 FOR 1 YARD (4-E.JACKSON, 22-K.VILDOR).",0,,,2022,1,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT END",2,OPP,0,,0,,0
2022100904,2022-10-09,4,2,39,,,0,0,100,,1,,0,"TIMEOUT #1 BY CHI AT 02:39.",0,,,2022,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2022100904,2022-10-09,4,2,39,MIN,CHI,1,2,98,,0,,0,"(2:39) 8-K.COUSINS PASS INCOMPLETE SHORT RIGHT TO 19-A.THIELEN.",0,,,2022,0,"UNDER CENTER",PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,2,OPP,0,,0,,0
2022100904,2022-10-09,4,2,45,MIN,CHI,3,8,87,,1,,0,"(2:45) (SHOTGUN) 8-K.COUSINS PASS SHORT LEFT TO 2-A.MATTISON TO CHI 2 FOR 11 YARDS (31-JA.JONES, 58-R.SMITH).",0,,,2022,11,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,13,OPP,0,,0,,0
2022100904,2022-10-09,4,2,50,MIN,CHI,2,10,85,,0,,0,"(2:50) 4-D.COOK LEFT END RAN OB AT CHI 13 FOR 2 YARDS (31-JA.JONES).",0,,,2022,2,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT END",15,OPP,0,,0,,0
2022100904,2022-10-09,4,2,54,MIN,CHI,1,10,85,,0,,0,"(2:54) 8-K.COUSINS PASS INCOMPLETE SHORT RIGHT TO 18-J.JEFFERSON.",0,,,2022,0,"UNDER CENTER",PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2022100904,2022-10-09,4,3,37,MIN,CHI,3,5,80,,1,,0,"(3:37) (SHOTGUN) 8-K.COUSINS SCRAMBLES LEFT TACKLE TO CHI 15 FOR 5 YARDS (9-J.BRISKER).",0,,,2022,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,20,OPP,0,,0,,0
2022100904,2022-10-09,4,3,42,MIN,CHI,2,9,76,,0,,0,"(3:42) (SHOTGUN) 8-K.COUSINS PASS SHORT LEFT TO 19-A.THIELEN RAN OB AT CHI 20 FOR 4 YARDS.",0,,,2022,4,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,24,OPP,0,,0,,0
2022100904,2022-10-09,4,4,17,MIN,CHI,1,10,75,,0,,0,"(4:17) (SHOTGUN) 4-D.COOK RIGHT END TO CHI 24 FOR 1 YARD (53-N.MORROW).",0,,,2022,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT END",25,OPP,0,,0,,0
2022100904,2022-10-09,4,5,1,MIN,CHI,1,10,65,,1,,0,"(5:01) 4-D.COOK LEFT TACKLE TO CHI 25 FOR 10 YARDS (22-K.VILDOR).",0,,,2022,10,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT TACKLE",35,OPP,0,,0,,0
2022100904,2022-10-09,4,5,42,MIN,CHI,3,4,52,,1,,0,"(5:42) (SHOTGUN) 8-K.COUSINS PASS SHORT MIDDLE TO 84-I.SMITH TO CHI 35 FOR 13 YARDS (58-R.SMITH; 31-JA.JONES).",0,,,2022,13,SHOTGUN,PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,48,OPP,0,,0,,0
2022100904,2022-10-09,4,9,31,CHI,MIN,4,3,67,,0,,0,"(9:31) 2-C.SANTOS 51 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,,,2022,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,33,OPP,0,,0,,0
2022100904,2022-10-09,4,10,11,CHI,MIN,3,3,67,,0,,0,"(10:11) (NO HUDDLE, SHOTGUN) 32-D.MONTGOMERY LEFT TACKLE TO MIN 33 FOR NO GAIN (97-H.PHILLIPS; 58-J.HICKS).",0,,,2022,0,"NO HUDDLE SHOTGUN",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT TACKLE",33,OPP,0,,0,,0
2022100904,2022-10-09,4,10,47,CHI,MIN,2,9,61,,0,,0,"(10:47) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 19-E.ST. BROWN TO MIN 33 FOR 6 YARDS (7-P.PETERSON).",0,,,2022,6,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,39,OPP,0,,0,,0
2022100904,2022-10-09,4,11,24,CHI,MIN,1,10,60,,0,,0,"(11:24) (SHOTGUN) 32-D.MONTGOMERY RIGHT GUARD TO MIN 39 FOR 1 YARD (92-J.LYNCH).",0,,,2022,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",40,OPP,0,,0,,0
2022100904,2022-10-09,4,11,56,CHI,MIN,2,8,100,,1,,0,"(11:56) (SHOTGUN) 1-J.FIELDS PASS SHORT MIDDLE TO 85-C.KMET TO MIN 40 FOR 10 YARDS (22-H.SMITH, 24-C.BYNUM).",0,,,2022,10,SHOTGUN,PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2022100904,2022-10-09,4,12,54,MIN,CHI,1,10,58,,1,,0,"(12:54) 8-K.COUSINS PASS SHORT RIGHT INTENDED FOR 19-A.THIELEN INTERCEPTED BY 22-K.VILDOR AT CHI 30. 22-K.VILDOR TO CHI 48 FOR 18 YARDS (67-E.INGRAM).",0,,,2022,18,"UNDER CENTER",PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,1,0,0,0,0,,42,OPP,0,,0,,0
2022100904,2022-10-09,4,12,59,MIN,CHI,4,4,53,,0,,0,"(12:59) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE DEEP RIGHT TO 18-J.JEFFERSON. PENALTY ON CHI-31-JA.JONES, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT CHI 47 - NO PLAY.",0,,,2022,0,SHOTGUN,PASS,0,1,1,0,"DEEP RIGHT",0,0,0,,0,0,0,1,0,0,,47,OPP,1,CHI,1,"DEFENSIVE HOLDING",5
2022100909,2022-10-09,4,10,0,TEN,WAS,4,22,100,,0,,0,"(10:00) 4-R.STONEHOUSE PUNTS 40 YARDS TO WAS 10, CENTER-46-M.COX, OUT OF BOUNDS.",0,,,2022,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2022100909,2022-10-09,4,10,42,TEN,WAS,3,6,66,,0,,0,"(10:42) (SHOTGUN) 17-R.TANNEHILL SACKED AT 50 FOR -16 YARDS (96-J.SMITH-WILLIAMS).",0,,,2022,-16,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,34,OPP,0,,0,,0
2022100909,2022-10-09,4,11,22,TEN,WAS,2,6,66,,0,,0,"(11:22) 22-D.HENRY RIGHT TACKLE TO WAS 34 FOR NO GAIN (55-C.HOLCOMB).",0,,,2022,0,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",34,OPP,0,,0,,0
2022100909,2022-10-09,4,11,58,TEN,WAS,1,10,62,,0,,0,"(11:58) 22-D.HENRY UP THE MIDDLE TO WAS 34 FOR 4 YARDS (55-C.HOLCOMB).",0,,,2022,4,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,38,OPP,0,,0,,0
2022100909,2022-10-09,4,12,35,TEN,WAS,4,2,58,,1,,0,"(12:35) (NO HUDDLE, SHOTGUN) 22-D.HENRY RIGHT GUARD TO WAS 38 FOR 4 YARDS (95-C.TOOHILL).",0,,,2022,4,"NO HUDDLE SHOTGUN",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",42,OPP,0,,0,,0
2022100909,2022-10-09,4,12,38,TEN,WAS,3,2,58,,0,,0,"(12:38) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE SHORT MIDDLE TO 2-R.WOODS.",0,,,2022,0,SHOTGUN,PASS,0,1,1,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,42,OPP,0,,0,,0
2022100909,2022-10-09,4,13,15,TEN,WAS,2,7,53,,0,,0,"(13:15) (NO HUDDLE) 22-D.HENRY RIGHT END TO WAS 42 FOR 5 YARDS (55-C.HOLCOMB).",0,,,2022,5,"NO HUDDLE",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT END",47,OPP,0,,0,,0
2022100909,2022-10-09,4,13,35,TEN,WAS,1,10,100,,0,,0,"(13:35) 17-R.TANNEHILL PASS SHORT LEFT TO 2-R.WOODS TO WAS 47 FOR 3 YARDS (29-K.FULLER).",0,,,2022,3,"UNDER CENTER",PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2022100909,2022-10-09,3,1,3,TEN,WAS,0,0,85,,1,,0,"14-R.BULLOCK EXTRA POINT IS GOOD, CENTER-46-M.COX, HOLDER-4-R.STONEHOUSE.",0,,,2022,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2022100909,2022-10-09,3,1,6,TEN,WAS,2,1,99,,1,,0,"(1:06) (NO HUDDLE) 22-D.HENRY UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,,,2022,1,"NO HUDDLE",RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,CENTER,1,OPP,0,,0,,0
2022100909,2022-10-09,3,1,35,TEN,WAS,1,2,98,,0,,0,"(1:35) DIRECT SNAP TO 22-D.HENRY.  22-D.HENRY RIGHT END TO WAS 1 FOR 1 YARD (37-R.WILDGOOSE; 22-D.FORREST).",0,,,2022,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,2,OPP,0,,0,,0
2022100909,2022-10-09,3,2,14,TEN,WAS,3,7,91,,1,,0,"(2:14) (SHOTGUN) 17-R.TANNEHILL PASS SHORT MIDDLE TO 81-A.HOOPER TO WAS 2 FOR 7 YARDS (22-D.FORREST).",0,,,2022,7,SHOTGUN,PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,9,OPP,0,,0,,0
2022100909,2022-10-09,3,2,36,TEN,WAS,3,2,96,,0,,0,"(2:36) PENALTY ON TEN, DELAY OF GAME, 5 YARDS, ENFORCED AT WAS 4 - NO PLAY.",0,,,2022,0,"UNDER CENTER","NO PLAY",0,0,0,0,,0,0,0,,0,0,0,1,0,0,,4,OPP,1,TEN,1,"DELAY OF GAME",5
2022100909,2022-10-09,3,3,23,TEN,WAS,2,15,83,,0,,0,"(3:23) (SHOTGUN) 17-R.TANNEHILL PASS SHORT LEFT TO 2-R.WOODS TO WAS 4 FOR 13 YARDS (25-B.ST-JUSTE).",0,,,2022,13,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,17,OPP,0,,0,,0
2022100909,2022-10-09,3,3,23,TEN,WAS,2,10,88,,0,,0,"(3:23) PENALTY ON TEN-75-D.RADUNZ, FALSE START, 5 YARDS, ENFORCED AT WAS 12 - NO PLAY.",0,,,2022,0,"UNDER CENTER","NO PLAY",0,0,0,0,,0,0,0,,0,0,0,1,0,0,,12,OPP,1,TEN,1,"FALSE START",5
2022100909,2022-10-09,3,3,27,TEN,WAS,1,10,88,,0,,0,"(3:27) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE SHORT MIDDLE TO 85-C.OKONKWO [96-J.SMITH-WILLIAMS].",0,,,2022,0,SHOTGUN,PASS,0,1,1,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,12,OPP,0,,0,,0
2022100909,2022-10-09,3,4,36,WAS,TEN,0,0,85,,1,,0,"6-J.SLYE EXTRA POINT IS GOOD, CENTER-54-C.CHEESEMAN, HOLDER-5-T.WAY.",0,,,2022,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2022100909,2022-10-09,3,4,41,WAS,TEN,2,7,70,,1,,0,"(4:41) (SHOTGUN) 11-C.WENTZ PASS DEEP LEFT TO 2-D.BROWN FOR 30 YARDS, TOUCHDOWN.",0,,,2022,30,SHOTGUN,PASS,0,1,0,1,"DEEP LEFT",0,0,0,,0,0,0,0,0,0,,30,OPP,0,,0,,0
2022100909,2022-10-09,3,5,24,WAS,TEN,1,10,67,,0,,0,"(5:24) (SHOTGUN) 8-B.ROBINSON RIGHT TACKLE TO TEN 30 FOR 3 YARDS (51-D.LONG).",0,,,2022,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",33,OPP,0,,0,,0
2022100909,2022-10-09,3,9,32,WAS,TEN,4,4,60,,0,,0,"(9:32) (SHOTGUN) 11-C.WENTZ PASS INCOMPLETE SHORT MIDDLE TO 10-C.SAMUEL (99-R.WEAVER).",0,,,2022,0,SHOTGUN,PASS,0,1,1,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,40,OPP,0,,0,,0
2022100909,2022-10-09,3,9,36,WAS,TEN,3,4,60,,0,,0,"(9:36) (SHOTGUN) 11-C.WENTZ PASS INCOMPLETE SHORT MIDDLE TO 2-D.BROWN (98-J.SIMMONS) [94-M.EDWARDS]. TEN-96-D.AUTRY WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.",0,,,2022,0,SHOTGUN,PASS,0,1,1,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,40,OPP,0,,0,,0
2022100909,2022-10-09,3,10,23,WAS,TEN,2,10,54,,0,,0,"(10:23) 8-B.ROBINSON LEFT END TO TEN 40 FOR 6 YARDS (31-K.BYARD, 28-J.KALU).",0,,,2022,6,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT END",46,OPP,0,,0,,0
2022100909,2022-10-09,3,11,0,WAS,TEN,1,10,54,,0,,0,"(11:00) 8-B.ROBINSON RIGHT GUARD TO TEN 46 FOR NO GAIN (93-T.TART, 51-D.LONG).",0,,,2022,0,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",46,OPP,0,,0,,0
2022100909,2022-10-09,3,12,41,WAS,TEN,4,4,56,,0,,0,"(12:41) 5-T.WAY PUNTS 40 YARDS TO TEN 4, CENTER-54-C.CHEESEMAN, OUT OF BOUNDS.",0,,,2022,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,44,OPP,0,,0,,0
2022100909,2022-10-09,3,12,46,WAS,TEN,3,4,56,,0,,0,"(12:46) (SHOTGUN) 11-C.WENTZ PASS INCOMPLETE SHORT LEFT TO 85-C.TURNER.",0,,,2022,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,44,OPP,0,,0,,0
2022100909,2022-10-09,3,13,28,WAS,TEN,2,5,55,,0,,0,"(13:28) (SHOTGUN) 8-B.ROBINSON LEFT TACKLE TO TEN 44 FOR 1 YARD (99-R.WEAVER, 98-J.SIMMONS).",0,,,2022,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT TACKLE",45,OPP,0,,0,,0
2022100909,2022-10-09,3,14,10,WAS,TEN,1,10,100,,0,,0,"(14:10) 11-C.WENTZ SCRAMBLES LEFT GUARD TO TEN 45 FOR 5 YARDS (98-J.SIMMONS).",0,,,2022,5,"UNDER CENTER",SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
